epoch,accuracy,loss,val_accuracy,val_loss
0,0.7003284692764282,0.560985803604126,0.7673179507255554,0.4916638135910034
1,0.7543711066246033,0.48425018787384033,0.75133216381073,0.464547723531723
2,0.7653915286064148,0.46657681465148926,0.8099467158317566,0.4233977496623993
3,0.7755642533302307,0.4519082009792328,0.7992895245552063,0.44862303137779236
4,0.7821341753005981,0.4423018991947174,0.8241562843322754,0.4191693365573883
5,0.7843594551086426,0.4367160201072693,0.8099467158317566,0.4146801233291626
6,0.7900816202163696,0.43082305788993835,0.8099467158317566,0.41690346598625183
7,0.7945321798324585,0.42435142397880554,0.7726465463638306,0.4597208499908447
8,0.799088716506958,0.42107030749320984,0.5612788796424866,0.7085041999816895
9,0.7989827394485474,0.41761648654937744,0.5150976777076721,1.0828022956848145
10,0.8155134320259094,0.3966163396835327,0.7371225357055664,0.48789703845977783
11,0.8192222118377686,0.3912474513053894,0.7158081531524658,0.5157687067985535
12,0.8221892714500427,0.38529065251350403,0.481349915266037,1.2775888442993164
13,0.8234608173370361,0.37968218326568604,0.5523978471755981,0.9043546915054321
14,0.8266398310661316,0.37558209896087646,0.8010657429695129,0.43851566314697266
15,0.8346932530403137,0.35906264185905457,0.7939609289169312,0.446831613779068
16,0.8374483585357666,0.35344070196151733,0.7744227647781372,0.5568228363990784
17,0.8391438126564026,0.34808987379074097,0.7921847105026245,0.44707584381103516
18,0.8411571383476257,0.3435269892215729,0.7921847105026245,0.4604199528694153
19,0.8448659777641296,0.3379885256290436,0.788632333278656,0.488671213388443
20,0.8505880832672119,0.328581839799881,0.7335701584815979,0.5099573135375977
21,0.8528134226799011,0.32303521037101746,0.8010657429695129,0.47289925813674927
22,0.8540849685668945,0.31898871064186096,0.8028419017791748,0.4919634163379669
23,0.8568400740623474,0.31511327624320984,0.7957371473312378,0.5231159925460815
24,0.8581116795539856,0.3117179274559021,0.8046181201934814,0.4689229130744934
25,0.8592773079872131,0.3065072000026703,0.6465364098548889,0.7571448683738708
26,0.8611847162246704,0.3029956817626953,0.626998245716095,0.8514041900634766
27,0.8635159730911255,0.3004913926124573,0.6074600219726562,0.9325851202011108
28,0.864681601524353,0.2980281114578247,0.5222024917602539,1.4195185899734497
29,0.8661651015281677,0.2957317531108856,0.4884546995162964,1.9594290256500244
30,0.8710395097732544,0.2934972941875458,0.49378329515457153,1.8378117084503174
31,0.8720991611480713,0.2911111116409302,0.4920071065425873,1.8921059370040894
32,0.8719932436943054,0.2896097004413605,0.4920071065425873,1.95326566696167
33,0.8735827207565308,0.2881682217121124,0.4920071065425873,1.9752514362335205
34,0.8746423721313477,0.28684887290000916,0.4920071065425873,1.9516807794570923
35,0.8743244409561157,0.2848610281944275,0.5310834646224976,1.3882595300674438
36,0.8760198950767517,0.28369730710983276,0.5310834646224976,1.368309736251831
37,0.8765497803688049,0.28273943066596985,0.5310834646224976,1.34989595413208
38,0.8769736289978027,0.28192761540412903,0.5346359014511108,1.2935478687286377
39,0.8775034546852112,0.28113090991973877,0.5346359014511108,1.279228687286377
40,0.8778213262557983,0.27982428669929504,0.6944937705993652,0.6933737993240356
41,0.8781392574310303,0.2790514826774597,0.6909413933753967,0.7102400660514832
42,0.8788809776306152,0.278543084859848,0.6856127977371216,0.7281897664070129
43,0.8784571290016174,0.2781223654747009,0.6891651749610901,0.725253701210022
44,0.8787750601768494,0.2777171730995178,0.6856127977371216,0.7330920696258545
45,0.8790929317474365,0.2769584059715271,0.75133216381073,0.5436812043190002
46,0.8798347115516663,0.27652010321617126,0.75133216381073,0.553780198097229
47,0.8797287344932556,0.27627602219581604,0.7495559453964233,0.5547069311141968
48,0.8797287344932556,0.27605128288269043,0.75133216381073,0.554145872592926
49,0.8801525831222534,0.27584177255630493,0.7477797269821167,0.5589989423751831
50,0.8795167803764343,0.27542322874069214,0.7673179507255554,0.503166913986206
51,0.8800466060638428,0.2752183675765991,0.7673179507255554,0.503181517124176
52,0.8801525831222534,0.2750746011734009,0.7690941095352173,0.5038371086120605
53,0.8800466060638428,0.2749582529067993,0.7690941095352173,0.5044211149215698
54,0.8801525831222534,0.27484580874443054,0.7690941095352173,0.5048209428787231
55,0.8800466060638428,0.2745847702026367,0.7726465463638306,0.4899879992008209
56,0.8801525831222534,0.2745009660720825,0.7744227647781372,0.4899333119392395
57,0.8800466060638428,0.27443549036979675,0.7726465463638306,0.49023985862731934
58,0.8800466060638428,0.2743774950504303,0.7726465463638306,0.49026191234588623
59,0.8801525831222534,0.27432024478912354,0.7726465463638306,0.49047136306762695
60,0.8804705142974854,0.27416670322418213,0.7868561148643494,0.48549899458885193
61,0.8805764317512512,0.2741329073905945,0.7868561148643494,0.4854694604873657
62,0.8805764317512512,0.27410128712654114,0.7868561148643494,0.48550280928611755
63,0.8805764317512512,0.2740713357925415,0.7868561148643494,0.48558107018470764
64,0.8805764317512512,0.27404290437698364,0.7868561148643494,0.48564183712005615
65,0.8805764317512512,0.2739602327346802,0.7921847105026245,0.48343273997306824
66,0.8805764317512512,0.2739448845386505,0.7921847105026245,0.4834272861480713
67,0.8806824088096619,0.27393004298210144,0.7921847105026245,0.48346051573753357
68,0.8807883858680725,0.2739150822162628,0.7921847105026245,0.4834457039833069
69,0.8806824088096619,0.27390122413635254,0.7921847105026245,0.48345106840133667
70,0.8805764317512512,0.27385756373405457,0.7939609289169312,0.4824795424938202
71,0.8807883858680725,0.2738504707813263,0.7939609289169312,0.4824656844139099
72,0.8807883858680725,0.2738434970378876,0.7939609289169312,0.4824582040309906
73,0.8807883858680725,0.2738366425037384,0.7939609289169312,0.4824559688568115
74,0.8806824088096619,0.27382948994636536,0.7939609289169312,0.48246610164642334
75,0.8807883858680725,0.2738075256347656,0.7939609289169312,0.4820023775100708
76,0.8807883858680725,0.27380406856536865,0.7939609289169312,0.48199462890625
77,0.8807883858680725,0.27380093932151794,0.7939609289169312,0.4819923937320709
78,0.8807883858680725,0.27379751205444336,0.7939609289169312,0.48199185729026794
79,0.8807883858680725,0.2737942934036255,0.7939609289169312,0.4819915294647217
80,0.8807883858680725,0.27378320693969727,0.7939609289169312,0.48176875710487366
81,0.8807883858680725,0.2737816274166107,0.7939609289169312,0.48176711797714233
82,0.8807883858680725,0.2737799882888794,0.7939609289169312,0.4817664325237274
83,0.8807883858680725,0.2737784683704376,0.7939609289169312,0.48176631331443787
84,0.8807883858680725,0.2737767994403839,0.7939609289169312,0.4817650616168976
85,0.8807883858680725,0.27377089858055115,0.7939609289169312,0.48165157437324524
86,0.8807883858680725,0.27377018332481384,0.7939609289169312,0.48164939880371094
87,0.8807883858680725,0.2737697958946228,0.7939609289169312,0.4816480278968811
88,0.8807883858680725,0.2737690508365631,0.7939609289169312,0.48164597153663635
89,0.8807883858680725,0.27376803755760193,0.7939609289169312,0.4816438555717468
90,0.8807883858680725,0.27376559376716614,0.7939609289169312,0.48159101605415344
91,0.8807883858680725,0.27376511693000793,0.7939609289169312,0.48158976435661316
92,0.8806824088096619,0.273764967918396,0.7939609289169312,0.4815884828567505
93,0.8806824088096619,0.27376487851142883,0.7939609289169312,0.48158732056617737
94,0.8806824088096619,0.2737644612789154,0.7939609289169312,0.48158618807792664
95,0.8806824088096619,0.273763507604599,0.7939609289169312,0.4815623462200165
96,0.8806824088096619,0.2737635374069214,0.7939609289169312,0.4815620183944702
97,0.8806824088096619,0.2737635374069214,0.7939609289169312,0.4815617501735687
98,0.8806824088096619,0.2737634778022766,0.7939609289169312,0.4815615713596344
99,0.8806824088096619,0.2737633287906647,0.7939609289169312,0.4815613031387329
