epoch,accuracy,loss,val_accuracy,val_loss
0,0.6009324789047241,0.6772643327713013,0.7477797269821167,0.5100331902503967
1,0.7413372993469238,0.5004135966300964,0.7690941095352173,0.4681430757045746
2,0.7627424001693726,0.4741048514842987,0.6483126282691956,0.5561670660972595
3,0.7711136937141418,0.46220794320106506,0.7779751420021057,0.4780156910419464
4,0.7778955101966858,0.4534491002559662,0.626998245716095,0.5520099401473999
5,0.7813923954963684,0.44685471057891846,0.4955595135688782,0.7421948313713074
6,0.779167115688324,0.44998326897621155,0.825932502746582,0.4330517649650574
7,0.7835116982460022,0.44128409028053284,0.7815275192260742,0.43268653750419617
8,0.7861608266830444,0.4415261745452881,0.8117229342460632,0.40965747833251953
9,0.7866907119750977,0.4336965084075928,0.7051509618759155,0.6129529476165771
10,0.789657711982727,0.43444669246673584,0.6838365793228149,0.5391558408737183
11,0.7863727807998657,0.434539794921875,0.7442273497581482,0.46160995960235596
12,0.7976051568984985,0.4178275763988495,0.8170515298843384,0.39993658661842346
13,0.8035392761230469,0.4117635190486908,0.7761989235877991,0.49774083495140076
14,0.8025855422019958,0.40741801261901855,0.8206039071083069,0.3998843729496002
15,0.8054466247558594,0.4094502329826355,0.7957371473312378,0.4557375907897949
16,0.8069301843643188,0.40497809648513794,0.7939609289169312,0.41277918219566345
17,0.8113807439804077,0.3954629898071289,0.8312610983848572,0.3866634964942932
18,0.8147716522216797,0.3919285535812378,0.8330373167991638,0.3849124312400818
19,0.8157253265380859,0.3903781473636627,0.8241562843322754,0.38287776708602905
20,0.8150895237922668,0.38742923736572266,0.8294848799705505,0.3982471525669098
21,0.8164671063423157,0.3852524757385254,0.8099467158317566,0.39385083317756653
22,0.8174207806587219,0.3837732672691345,0.8330373167991638,0.4019757807254791
23,0.8191162347793579,0.3818730413913727,0.8312610983848572,0.4294431507587433
24,0.8219773173332214,0.3738708198070526,0.8241562843322754,0.4121167063713074
25,0.8203878402709961,0.3744761049747467,0.8117229342460632,0.5231976509094238
26,0.8240966200828552,0.37120509147644043,0.8277087211608887,0.40661025047302246
27,0.8239907026290894,0.3708798587322235,0.825932502746582,0.43295571208000183
28,0.8247324228286743,0.36904382705688477,0.8241562843322754,0.45239484310150146
29,0.8272756338119507,0.36602783203125,0.8277087211608887,0.3888620436191559
30,0.8273816108703613,0.36453473567962646,0.8401420712471008,0.3961235582828522
31,0.8295009136199951,0.361804336309433,0.8348134756088257,0.3987179100513458
32,0.8269577026367188,0.3625947833061218,0.8419182896614075,0.3834104537963867
33,0.8304545879364014,0.36164921522140503,0.8312610983848572,0.37488511204719543
34,0.8297128081321716,0.3611348569393158,0.8330373167991638,0.40497949719429016
35,0.8308784365653992,0.35961881279945374,0.8348134756088257,0.400858998298645
36,0.8297128081321716,0.35977527499198914,0.8277087211608887,0.4047306180000305
37,0.8337395191192627,0.35835695266723633,0.8348134756088257,0.39911073446273804
38,0.8313023447990417,0.35889744758605957,0.8312610983848572,0.3752535879611969
39,0.8304545879364014,0.3553660809993744,0.8241562843322754,0.3734776973724365
40,0.8300307393074036,0.35637423396110535,0.8348134756088257,0.3749999701976776
41,0.8334216475486755,0.3552874028682709,0.8365896940231323,0.384796679019928
42,0.8326798677444458,0.35390084981918335,0.8277087211608887,0.3805828392505646
43,0.8327858448028564,0.35413986444473267,0.8312610983848572,0.3744816482067108
44,0.8354349732398987,0.352205753326416,0.8294848799705505,0.3748709559440613
45,0.8360707759857178,0.3523727059364319,0.8330373167991638,0.3758622109889984
46,0.8327858448028564,0.3516741991043091,0.8312610983848572,0.3754526674747467
47,0.8354349732398987,0.35287216305732727,0.8330373167991638,0.3792988657951355
48,0.8372364044189453,0.3520229458808899,0.8294848799705505,0.38387206196784973
49,0.837342381477356,0.34847164154052734,0.8312610983848572,0.3797890543937683
50,0.8351171016693115,0.35074546933174133,0.8312610983848572,0.38190796971321106
51,0.8333156704902649,0.3530208170413971,0.825932502746582,0.38411638140678406
52,0.8340574502944946,0.35180211067199707,0.8330373167991638,0.38065022230148315
53,0.837024450302124,0.34930717945098877,0.8223801255226135,0.38608410954475403
54,0.8363887071609497,0.35115569829940796,0.8241562843322754,0.3847927153110504
55,0.835328996181488,0.35346418619155884,0.8277087211608887,0.3839322328567505
56,0.835328996181488,0.3521396219730377,0.825932502746582,0.387041836977005
57,0.8345872759819031,0.34938356280326843,0.8241562843322754,0.38419583439826965
58,0.837024450302124,0.350533664226532,0.825932502746582,0.387449711561203
