epoch,accuracy,loss,val_accuracy,val_loss
0,0.5575924515724182,0.698300838470459,0.6376554369926453,0.6360176801681519
1,0.6375966668128967,0.6325225234031677,0.6909413933753967,0.5990371704101562
2,0.6648299098014832,0.6025024652481079,0.7051509618759155,0.5853192210197449
3,0.6812546253204346,0.5856033563613892,0.7264653444290161,0.5649544596672058
4,0.6926989555358887,0.5741593241691589,0.7175843715667725,0.5628997683525085
5,0.7028716802597046,0.5644595623016357,0.7317939400672913,0.5639759302139282
6,0.7094415426254272,0.5552574396133423,0.7087033987045288,0.5759621262550354
7,0.7157995104789734,0.5444008111953735,0.714031994342804,0.5916592478752136
8,0.7265020608901978,0.5333314538002014,0.7087033987045288,0.5876991748809814
9,0.736886739730835,0.5197538137435913,0.6802842020988464,0.6108466386795044
10,0.747377336025238,0.5043503642082214,0.6678507924079895,0.6395638585090637
11,0.7599872946739197,0.48684626817703247,0.6571936011314392,0.6775078773498535
12,0.7767298817634583,0.4645223319530487,0.6554173827171326,0.7422934174537659
13,0.7934725284576416,0.4366645812988281,0.6589698195457458,0.8536580204963684
14,0.8084136843681335,0.40720343589782715,0.6483126282691956,0.9593708515167236
15,0.8262159824371338,0.3769105076789856,0.6216696500778198,1.189515471458435
16,0.8427466154098511,0.3526841998100281,0.6483126282691956,1.0328340530395508
17,0.8431705236434937,0.34822890162467957,0.6465364098548889,1.2280800342559814
18,0.8639398217201233,0.3148934543132782,0.6607459783554077,1.3209413290023804
19,0.8822718858718872,0.2749723494052887,0.6323268413543701,1.4274238348007202
20,0.89043128490448,0.2567606568336487,0.6749556064605713,1.3240535259246826
21,0.9057963490486145,0.22093623876571655,0.6323268413543701,1.7653979063034058
22,0.9163929224014282,0.20265915989875793,0.6394315958023071,1.598494529724121
23,0.925929844379425,0.18716932833194733,0.614564836025238,2.169375419616699
24,0.932711660861969,0.1654376983642578,0.6483126282691956,1.9261432886123657
25,0.9409769773483276,0.15197943150997162,0.6660745739936829,1.6464451551437378
26,0.9410829544067383,0.14231480658054352,0.664298415184021,1.835103154182434
27,0.9527392387390137,0.12263387441635132,0.6571936011314392,1.8859821557998657
28,0.9533750414848328,0.11993258446455002,0.6696270108222961,1.9600465297698975
29,0.9546465873718262,0.11704511940479279,0.6412078142166138,2.0740199089050293
30,0.9571897983551025,0.11224240064620972,0.6554173827171326,1.8296692371368408
31,0.960792601108551,0.09800833463668823,0.6376554369926453,2.012362480163574
