epoch,accuracy,loss,val_accuracy,val_loss
0,0.5288757085800171,0.7428295016288757,0.5452930927276611,0.7068519592285156
1,0.5774080753326416,0.6823536157608032,0.6323268413543701,0.6410195231437683
2,0.6230793595314026,0.6453759074211121,0.6607459783554077,0.6151658892631531
3,0.6498887538909912,0.6194131374359131,0.6891651749610901,0.5894787311553955
4,0.6685387492179871,0.5990697741508484,0.7175843715667725,0.5596078634262085
5,0.6840097308158875,0.5820984840393066,0.7175843715667725,0.5829698443412781
6,0.6970435380935669,0.5651498436927795,0.6998223662376404,0.5517556071281433
7,0.7113489508628845,0.5517910122871399,0.6856127977371216,0.550837516784668
8,0.7115609049797058,0.5480341911315918,0.7104795575141907,0.5381690263748169
9,0.7197202444076538,0.5385746359825134,0.701598584651947,0.5344043374061584
10,0.733495831489563,0.5210147500038147,0.738898754119873,0.49796411395072937
11,0.7350853085517883,0.5141294598579407,0.7495559453964233,0.49883484840393066
12,0.7349793314933777,0.5116888284683228,0.7442273497581482,0.4957112669944763
13,0.7412313222885132,0.5032859444618225,0.7193605899810791,0.5135422348976135
14,0.7447282075881958,0.49893566966056824,0.7406749725341797,0.507124662399292
15,0.7475892901420593,0.4954391121864319,0.7300177812576294,0.505312442779541
16,0.7469534873962402,0.4910520315170288,0.7744227647781372,0.5039291381835938
17,0.7527816295623779,0.4854546785354614,0.75133216381073,0.498103529214859
18,0.7618946433067322,0.47998368740081787,0.7602131366729736,0.5081093907356262
19,0.763272225856781,0.47576332092285156,0.7815275192260742,0.5017591714859009
20,0.7616827487945557,0.4677148163318634,0.7406749725341797,0.5335372090339661
21,0.7667691111564636,0.4625753164291382,0.7158081531524658,0.5273697972297668
22,0.7714316248893738,0.4568358361721039,0.7335701584815979,0.5436858534812927
23,0.7732329964637756,0.4503999948501587,0.738898754119873,0.5180438160896301
24,0.78086256980896,0.44582599401474,0.7122557759284973,0.5450636148452759
25,0.7953798770904541,0.4232397973537445,0.758436918258667,0.5782041549682617
26,0.8017378449440002,0.4120940566062927,0.7744227647781372,0.635932207107544
27,0.805870532989502,0.4015943706035614,0.7655417323112488,0.637148916721344
28,0.8085196614265442,0.3953593373298645,0.758436918258667,0.6726794242858887
29,0.8151955008506775,0.38775935769081116,0.7495559453964233,0.7369835376739502
30,0.825474202632904,0.37638258934020996,0.758436918258667,0.7298505306243896
31,0.8319380879402161,0.36273935437202454,0.7495559453964233,0.7565988302230835
32,0.8378722071647644,0.35796844959259033,0.7495559453964233,0.7962437272071838
33,0.8366006016731262,0.3571082651615143,0.7406749725341797,0.8605893850326538
34,0.8407332897186279,0.34744179248809814,0.7495559453964233,0.8288760185241699
35,0.8402034640312195,0.33784985542297363,0.7460035681724548,0.7897228598594666
36,0.8482568860054016,0.332265704870224,0.7406749725341797,0.8801524639129639
37,0.8516477942466736,0.33109405636787415,0.7495559453964233,0.7910518050193787
38,0.8506940603256226,0.32928821444511414,0.75133216381073,0.8011802434921265
39,0.853873074054718,0.3236965239048004,0.75133216381073,0.8176175355911255
40,0.8567341566085815,0.3194502890110016,0.7460035681724548,0.8042224645614624
41,0.858641505241394,0.31626495718955994,0.7460035681724548,0.8250551819801331
42,0.8599131107330322,0.3129675090312958,0.7406749725341797,0.8769774436950684
43,0.8573698997497559,0.31536611914634705,0.7460035681724548,0.8261756896972656
44,0.8577938079833984,0.31154558062553406,0.7424511313438416,0.8380642533302307
45,0.8600190877914429,0.3101032078266144,0.7495559453964233,0.8518169522285461
46,0.8628801703453064,0.3067915141582489,0.7495559453964233,0.8922409415245056
47,0.8651054501533508,0.30317211151123047,0.7495559453964233,0.918933629989624
48,0.862350344657898,0.30500683188438416,0.7442273497581482,0.869342029094696
49,0.8601250648498535,0.30795323848724365,0.7460035681724548,0.9040748476982117
50,0.8649994730949402,0.29963478446006775,0.7442273497581482,0.8798573613166809
51,0.8652114272117615,0.30416715145111084,0.75133216381073,0.8967015743255615
52,0.8644696474075317,0.3029381334781647,0.7424511313438416,0.8748453259468079
53,0.8662710785865784,0.2992672920227051,0.7460035681724548,0.9086940884590149
54,0.8698738813400269,0.29641565680503845,0.7477797269821167,0.909486711025238
55,0.8653173446655273,0.2995573580265045,0.7460035681724548,0.9018324017524719
56,0.863727867603302,0.304167240858078,0.7442273497581482,0.8913273811340332
57,0.8668009042739868,0.30054837465286255,0.7442273497581482,0.8862167596817017
58,0.864681601524353,0.2991180419921875,0.7442273497581482,0.9013112187385559
59,0.867118775844574,0.2995503842830658,0.7442273497581482,0.9024339318275452
60,0.8666949272155762,0.2965748906135559,0.7424511313438416,0.9020031094551086
61,0.8656352758407593,0.2982029914855957,0.7442273497581482,0.9006240367889404
62,0.8638338446617126,0.30368751287460327,0.7442273497581482,0.896125078201294
63,0.8670127987861633,0.29426512122154236,0.7442273497581482,0.9050858616828918
64,0.8675426244735718,0.2983376979827881,0.7442273497581482,0.8949901461601257
65,0.86881422996521,0.2982194423675537,0.7442273497581482,0.8980646729469299
66,0.8666949272155762,0.2934741973876953,0.7442273497581482,0.8974027037620544
67,0.869767963886261,0.2927544414997101,0.7442273497581482,0.9014384746551514
68,0.8692380785942078,0.2979239523410797,0.7442273497581482,0.90085768699646
69,0.8686023354530334,0.2941052317619324,0.7442273497581482,0.9016665816307068
70,0.8687082529067993,0.29574811458587646,0.7442273497581482,0.9017751812934875
71,0.8669068813323975,0.29595208168029785,0.7442273497581482,0.9036862850189209
72,0.8666949272155762,0.296270489692688,0.7442273497581482,0.9010640978813171
73,0.8695560097694397,0.2953200042247772,0.7442273497581482,0.9032344818115234
74,0.8708276152610779,0.2931888699531555,0.7442273497581482,0.902722954750061
75,0.867118775844574,0.29892390966415405,0.7442273497581482,0.9002220034599304
76,0.8678605556488037,0.29701554775238037,0.7442273497581482,0.9015175104141235
77,0.8683903813362122,0.29427778720855713,0.7442273497581482,0.9003667831420898
78,0.8676486015319824,0.2976853847503662,0.7442273497581482,0.8998495936393738
79,0.8674367070198059,0.2971600294113159,0.7442273497581482,0.8992771506309509
80,0.8683903813362122,0.29467302560806274,0.7442273497581482,0.9000149965286255
81,0.8669068813323975,0.2966185212135315,0.7442273497581482,0.9002615213394165
82,0.86881422996521,0.2962552011013031,0.7442273497581482,0.9005345106124878
83,0.8666949272155762,0.2946896553039551,0.7442273497581482,0.9004910588264465
84,0.8682844042778015,0.2981862723827362,0.7442273497581482,0.9006128907203674
85,0.8691321611404419,0.29470720887184143,0.7442273497581482,0.9005617499351501
